werden	VAFIN	werden	O
versuchen	VVINF	versuchen	O
,	$,	,	O
anhand	APPR	anhand	O
konkreter	ADJA	konkret	O
Stadien	NN	Stadion|Stadium	O
der	ART	die	O
Verhandlungen	NN	Verhandlung	O
in	APPR	in	O
Europa	NE	Europa	B-EntityORG
diese	PDAT	dies	O
Grundsätze	NN	Grundsatz	O
durchzusetzen	VVIZU	durchsetzen	O
.	$.	.	O

Soweit	KOUS	soweit	O
es	PPER	es	O
im	APPRART	in	O
engen	ADJA	eng	O
Rahmen	NN	Rahmen	O
des	ART	die	B-EntityORG
Europaausschusses	NN	Europaausschusses	I-EntityORG
des	ART	die	I-EntityORG
Bundestages	NN	Bundestag	I-EntityORG
möglich	ADJD	möglich	O
ist	VAFIN	sein	O
,	$,	,	O
werden	VAFIN	werden	O
wir	PPER	wir	O
unsere	PPOSAT	unser	O
politischen	ADJA	politisch	O
Vorschläge	NN	Vorschlag	O
formulieren	VVINF	formulieren	O
.	$.	.	O

Da	ADV	da	O
müssen	VMFIN	müssen	O
wir	PPER	wir	O
überhaupt	ADV	überhaupt	O
nichts	PIS	nichts	O
ändern	VVINF	ändern	O
.	$.	.	O

Im	APPRART	in	O
Gegenteil	NN	Gegenteil	O
,	$,	,	O
wir	PPER	wir	O
werden	VAFIN	werden	O
gerade	ADV	gerade	O
,	$,	,	O
was	PRELS	was	O
die	ART	die	O
Frage	NN	Frage	O
der	ART	die	B-EntityWRK
europäischen	ADJA	europäisch	I-EntityWRK
Grundrechtscharta	NN	Grundrechtscharta	I-EntityWRK
angeht	VVFIN	angehen	O
,	$,	,	O
sehr	ADV	sehr	O
viel	ADV	viel	O
lauter	ADJD	laut	O
werden	VAINF	werden	O
.	$.	.	O

Vielen	PIAT	viele	O
Dank	NN	Dank	O
.	$.	.	O

(	$(	(	O
Beifall	NN	Beifall	O
bei	APPR	bei	O
der	ART	die	B-EntityORG
F.D.P	NE	F.D.P	I-EntityORG
.	$.	.	I-EntityORG
sowie	KON	sowie	O
bei	APPR	bei	O
Abgeordneten	NN	Abgeordnete	B-EntityPER
der	ART	die	I-EntityPER
CDU	NE	CDU	I-EntityPER
/	$(	/	I-EntityPER
CSU	NE	CSU	I-EntityPER
und	KON	und	I-EntityPER
des	ART	die	I-EntityPER
BÜNDNISSES	NN	Bündnis	I-EntityPER
90	CARD	90	I-EntityPER
/	$(	/	I-EntityPER
DIE	NN	DIE	I-EntityPER
GRÜNEN	NN	Grüne	I-EntityPER
)	$(	)	O

===
Herr	NN	Herr	B-EntityPER
Präsident	NN	Präsident	I-EntityPER
!	$.	!	O

Verehrte	ADJA	verehrt	O
Kolleginnen	NN	Kollegin	O
und	KON	und	O
Kollegen	NN	Kollege	O
!	$.	!	O

Obergerichtliche	ADJA	obergerichtlich	O
Entscheidungen	NN	Entscheidung	O
sowohl	KON	sowohl	O
des	ART	die	B-EntityORG
Bundesverfassungsgerichts	NN	Bundesverfassungsgericht	I-EntityORG
als	KOKOM	als	O
auch	ADV	auch	O
europäischer	ADJA	europäisch	B-EntityORG
Gerichte	NN	Gericht	I-EntityORG
,	$,	,	O
die	PRELS	die	O
besonders	ADV	besonders	O
im	APPRART	in	O
Fokus	NN	Fokus	O
der	ART	die	O
Öffentlichkeit	NN	Öffentlichkeit	O
stehen	VVFIN	stehen	O
,	$,	,	O
führen	VVFIN	fahren|führen	O
bei	APPR	bei	O
uns	PPER	wir	O
hier	ADV	hier	O
in	APPR	in	O
diesem	PDAT	dies	B-EntityORG
Hause	NN	Haus	I-EntityORG
nahezu	ADV	nahezu	O
immer	ADV	immer	O
zu	APPR	zu	O
reflexartigen	ADJA	reflexartig	O
gesetzgeberischen	ADJA	gesetzgeberisch	O
Initiativen	NN	Initiative	O
.	$.	.	O

Genau	ADJD	genau	O
so	ADV	so	O
kann	VMFIN	können	O
man	PIS	man	O
auch	ADV	auch	O
diesen	PDAT	dies	O
Entwurf	NN	Entwurf	O
der	ART	die	B-EntityORG
Fraktion	NN	Fraktion	I-EntityORG
Bündnis	NN	Bündnis	I-EntityORG
90	CARD	90	I-EntityORG
/	$(	/	I-EntityORG
Die	ART	die	I-EntityORG
Grünen	NN	Grüne	I-EntityORG
eines	ART	eine	O
Whistleblower-Schutzgesetzes	NN	Whistleblower-Schutzgesetzes	O
werten	VVINF	werten	O
.	$.	.	O

Vor	APPR	vor	O
knapp	ADJD	knapp	O
einem	ART	eine	O
Jahr	NN	Jahr	O
sorgte	VVFIN	sorgen	O
eine	ART	eine	O
Entscheidung	NN	Entscheidung	O
des	ART	die	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Gerichtshofs	NN	Gerichtshof	I-EntityORG
für	APPR	für	I-EntityORG
Menschenrechte	NN	Menschenrecht	I-EntityORG
für	APPR	für	O
mediale	ADJA	mediale	O
Aufmerksamkeit	NN	Aufmerksamkeit	O
,	$,	,	O
unter	APPR	unter	O
dem	ART	die	O
Motto	NN	Motto	O
:	$.	:	O
Kündigung	NN	Kündigung	O
nach	APPR	nach	O
Whistleblowing	NN	Whistleblowing	O
verstößt	VVFIN	verstoßen	O
gegen	APPR	gegen	O
Grundrecht	NN	Grundrecht	O
auf	APPR	auf	O
Meinungsfreiheit	NN	Meinungsfreiheit	O
.	$.	.	O

Sofort	ADV	sofort	O
folgte	VVFIN	folgen	O
die	ART	die	O
übliche	ADJA	üblich	O
politische	ADJA	politisch	O
Reflexhandlung	NN	Reflexhandlung	O
auf	APPR	auf	O
eine	ART	eine	O
Einzelfallentscheidung	NN	Einzelfallentscheidung	O
:	$.	:	O
Sie	PPER	Sie	O
wird	VAFIN	werden	O
quasi	ADV	quasi	O
zu	APPR	zu	O
einer	ART	eine	O
Gesetzeslücke	NN	Gesetzeslücke	O
hochstilisiert	VVPP	hochstilisieren	O
und	KON	und	O
-	$(	-	O
politisch	ADJD	politisch	O
instrumentalisiert	ADJD	instrumentalisiert	O
.	$.	.	O

Worum	PWAV	worum	O
ging	VVFIN	gehen	O
es	PPER	es	O
in	APPR	in	O
diesem	PDAT	dies	O
Fall	NN	Fall	O
konkret	ADJD	konkret	O
?	$.	?	O

Die	ART	die	O
Kollegin	NN	Kollegin	O
hat	VAFIN	haben	O
es	PPER	es	O
schon	ADV	schon	O
kurz	ADJD	kurz	O
zusammengefasst	VVPP	zusammenfassen	O
:	$.	:	O
Die	ART	die	O
Klägerin	NN	Klägerin	O
,	$,	,	O
in	APPR	in	O
einem	ART	eine	O
Altenheim	NN	Altenheim	O
beschäftigt	VVPP	beschäftigen	O
,	$,	,	O
hat	VAFIN	haben	O
vermeintliche	ADJA	vermeintlich	O
Missstände	NN	Missstand	O
festgestellt	VVPP	feststellen	O
(	$(	(	O
Ingrid	NE	Ingrid	B-EntityPER
Hönlinger	NE	Hönlinger	I-EntityPER
[	$(	[	I-EntityPER
BÜNDNIS	NN	Bündnis	I-EntityPER
90	CARD	90	I-EntityPER
/	$(	/	I-EntityPER
DIE	NN	DIE	I-EntityPER
GRÜNEN	NN	Grüne	I-EntityPER
]	$(	]	O
:	$.	:	O
Die	PDS	die	O
waren	VAFIN	sein	O
nicht	PTKNEG	nicht	O
nur	ADV	nur	O
vermeintlich	ADJD	vermeintlich	O
!	$.	!	O

-	$(	-	O
Jerzy	NE	Jerzy	B-EntityPER
Montag	NN	Montag	I-EntityPER
[	$(	[	I-EntityPER
BÜNDNIS	NN	Bündnis	I-EntityPER
90	CARD	90	I-EntityPER
/	$(	/	I-EntityPER
DIE	NN	DIE	I-EntityPER
GRÜNEN	NN	Grüne	I-EntityPER
]	$(	]	I-EntityPER
:	$.	:	O
Wieso	PWAV	wieso	O
"	$(	"	O
vermeintliche	ADJA	vermeintlich	O
"	$(	"	O
?	$.	?	O
)	$(	)	O

und	KON	und	O
anwaltlich	ADJD	anwaltlich	O
in	APPR	in	O
einem	ART	eine	O
internen	ADJA	intern	O
Beschwerdeschreiben	NN	Beschwerdeschreiben	O
darauf	PAV	darauf	O
hingewiesen	VVPP	hinweisen	O
.	$.	.	O

Der	ART	die	B-EntityORG
Medizinische	ADJA	medizinisch	I-EntityORG
Dienst	NN	Dienst	I-EntityORG
der	ART	die	I-EntityORG
Krankenversicherung	NN	Krankenversicherung	I-EntityORG
wurde	VAFIN	werden	O
eingeschaltet	VVPP	einschalten	O
.	$.	.	O

Der	ART	die	O
Arbeitgeber	NN	Arbeitgeber	O
hat	VAFIN	haben	O
diese	PDAT	dies	O
Beschwerden	NN	Beschwerde	O
zurückgewiesen	VVPP	zurückweisen	O
.	$.	.	O

Es	PPER	es	O
kam	VVFIN	kommen	O
dann	ADV	dann	O
erst	ADV	erst	O
-	$(	-	O
ich	PPER	ich	O
sage	VVFIN	sagen	O
jetzt	ADV	jetzt	O
einmal	ADV	einmal	O
:	$.	:	O
warum	PWAV	warum	O
auch	ADV	auch	O
immer	ADV	immer	O
-	$(	-	O
zu	APPR	zu	O
einer	ART	eine	O
krankheitsbedingten	ADJA	krankheitsbedingt	O
Kündigung	NN	Kündigung	O
und	KON	und	O
später	ADJD	spät	O
wegen	APPR	wegen	O
eines	ART	eine	O
Flugblatts	NN	Flugblatt	O
zu	APPR	zu	O
einer	ART	eine	O
fristlosen	ADJA	fristlos	O
Kündigung	NN	Kündigung	O
.	$.	.	O

So	ADV	so	O
stellt	VVFIN	stellen	O
sich	PRF	sich	O
der	ART	die	O
Sachverhalt	NN	Sachverhalt	O
differenziert	VVPP	differenzieren	O
und	KON	und	O
im	APPRART	in	O
Detail	NN	Detail	O
dar	PTKVZ	dar	O
.	$.	.	O

Der	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Gerichtshof	NN	Gerichtshof	I-EntityORG
für	APPR	für	I-EntityORG
Menschenrechte	NN	Menschenrecht	I-EntityORG
stellte	VVFIN	stellen	O
in	APPR	in	O
seiner	PPOSAT	sein	O
Entscheidung	NN	Entscheidung	O
fest	PTKVZ	fest	O
,	$,	,	O
dass	KOUS	dass	O
er	PPER	er	O
keine	PIAT	keine	O
Zweifel	NN	Zweifel	O
an	APPR	an	O
den	ART	die	O
guten	ADJA	gut	O
Absichten	NN	Absicht	O
der	ART	die	O
Klägerin	NN	Klägerin	O
habe	VAFIN	haben	O
,	$,	,	O
weshalb	PWAV	weshalb	O
ihre	PPOSAT	ihr	O
Strafanzeige	NN	Strafanzeige	O
in	APPR	in	O
den	ART	die	O
Geltungsbereich	NN	Geltungsbereich	O
des	ART	die	B-EntityWRK
Art	NN	Art	I-EntityWRK
.	$.	.	I-EntityWRK
10	CARD	10	I-EntityWRK
der	ART	die	I-EntityWRK
Europäischen	ADJA	europäisch	I-EntityWRK
Menschenrechtskonvention	NN	Menschenrechtskonvention	I-EntityWRK
falle	VVFIN	fallen	O
,	$,	,	O
also	ADV	also	O
von	APPR	von	O
der	ART	die	O
Meinungsfreiheit	NN	Meinungsfreiheit	O
gedeckt	VVPP	decken	O
sei	VAFIN	sein	O
.	$.	.	O

Die	ART	die	O
Vorinstanzen	NN	Vorinstanzen	O
,	$,	,	O
insbesondere	ADV	insbesondere	O
das	ART	die	B-EntityORG
LAG	NE	LAG	I-EntityORG
Berlin	NE	Berlin	I-EntityORG
,	$,	,	O
subsummierten	NE	subsummierten	O
-	$(	-	O
ich	PPER	ich	O
betone	VVFIN	betonen	O
:	$.	:	O
subsummierten	NE	subsummierten	O
-	$(	-	O
diesen	PDAT	dies	O
Sachverhalt	NN	Sachverhalt	O
anders	ADV	anders	O
.	$.	.	O

Betrachtet	VVFIN	betrachten	O
man	PIS	man	O
die	ART	die	O
Entscheidung	NN	Entscheidung	O
des	ART	die	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Gerichtshofs	NN	Gerichtshof	I-EntityORG
differenzierter	ADJD	differenzierter	O
,	$,	,	O
so	ADV	so	O
zeigt	VVFIN	zeigen	O
sich	PRF	sich	O
nämlich	ADV	nämlich	O
eines	PIS	eine	O
:	$.	:	O
Die	ART	die	O
rechtlichen	ADJA	rechtlich	O
Kontrollmaßstäbe	NN	Kontrollmaßstäbe	O
,	$,	,	O
die	PRELS	die	O
sowohl	KON	sowohl	O
das	ART	die	B-EntityORG
LAG	NE	LAG	I-EntityORG
als	KOKOM	als	O
auch	ADV	auch	O
das	ART	die	B-EntityORG
Bundesverfassungsgericht	NN	Bundesverfassungsgericht	I-EntityORG
in	APPR	in	O
dem	ART	die	O
Fall	NN	Fall	O
unter	APPR	unter	O
die	ART	die	O
Lupe	NN	Lupe	O
nahmen	VVFIN	nehmen	O
,	$,	,	O
waren	VAFIN	sein	O
die	ART	die	O
gleichen	ADJA	gleich	O
.	$.	.	O

Die	ART	die	O
Kontrollmaßstäbe	NN	Kontrollmaßstäbe	O
hat	VAFIN	haben	O
der	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Gerichtshof	NN	Gerichtshof	I-EntityORG
für	APPR	für	I-EntityORG
Menschenrechte	NN	Menschenrecht	I-EntityORG
also	ADV	also	O
bestätigt	VVPP	bestätigen	O
.	$.	.	O

Er	PPER	er	O
hat	VAFIN	haben	O
damit	PAV	damit	O
zum	APPRART	zu	O
einen	PIS	eine	O
festgestellt	VVPP	feststellen	O
,	$,	,	O
dass	KOUS	dass	O
kein	PIAT	keine	O
absoluter	ADJA	absolut	O
Schutz	NN	Schutz	O
von	APPR	von	O
Whistleblowing	NN	Whistleblowing	O
jeder	PIAT	jede	O
Art	NN	Art	O
besteht	VVFIN	bestehen	O
.	$.	.	O

(	$(	(	O
Jerzy	NE	Jerzy	B-EntityPER
Montag	NN	Montag	I-EntityPER
[	$(	[	I-EntityPER
BÜNDNIS	NN	Bündnis	I-EntityPER
90	CARD	90	I-EntityPER
/	$(	/	I-EntityPER
DIE	NN	DIE	I-EntityPER
GRÜNEN	NN	Grüne	I-EntityPER
]	$(	]	I-EntityPER
:	$.	:	O
Den	PDS	die	O
wollen	VMFIN	wollen	O
wir	PPER	wir	O
auch	ADV	auch	O
gar	ADV	gar	O
nicht	PTKNEG	nicht	O
!	$.	!	O
)	$(	)	O

Zum	APPRART	zu	O
anderen	PIS	andere	O
hat	VAFIN	haben	O
er	PPER	er	O
festgestellt	VVPP	feststellen	O
,	$,	,	O
dass	KOUS	dass	O
in	APPR	in	O
seiner	PPOSAT	sein	O
Abwägung	NN	Abwägung	O
das	ART	die	O
öffentliche	ADJA	öffentlich	O
Interesse	NN	Interesse	O
und	KON	und	O
die	ART	die	O
gute	ADJA	gut	O
Absicht	NN	Absicht	O
der	ART	die	O
Arbeitnehmerin	NN	Arbeitnehmerin	O
und	KON	und	O
der	ART	die	O
nicht	PTKNEG	nicht	O
vorhandene	ADJA	vorhanden	O
Vorsatz	NN	Vorsatz	O
einer	ART	eine	O
falschen	ADJA	falsch	O
Tatsachenbehauptung	NN	Tatsachenbehauptung	O
höher	ADJD	hoch	O
oder	KON	oder	O
anders	ADV	anders	O
zu	PTKZU	zu	O
werten	VVINF	werten	O
sind	VAFIN	sein	O
,	$,	,	O
als	KOUS	als	O
dies	PDS	dies	O
das	ART	die	B-EntityORG
LAG	NE	LAG	I-EntityORG
Berlin	NE	Berlin	I-EntityORG
gemacht	VVPP	machen	O
hat	VAFIN	haben	O
.	$.	.	O

Wir	PPER	wir	O
sprechen	VVFIN	sprechen	O
lediglich	ADV	lediglich	O
über	APPR	über	O
eine	ART	eine	O
Subsumtion	NN	Subsumtion	O
,	$,	,	O
nicht	PTKNEG	nicht	O
über	APPR	über	O
eine	ART	eine	O
Gesetzeslücke	NN	Gesetzeslücke	O
.	$.	.	O

(	$(	(	O
Jerzy	NE	Jerzy	B-EntityPER
Montag	NN	Montag	I-EntityPER
[	$(	[	I-EntityPER
BÜNDNIS	NN	Bündnis	I-EntityPER
90	CARD	90	I-EntityPER
/	$(	/	I-EntityPER
DIE	NN	DIE	I-EntityPER
GRÜNEN	NN	Grüne	I-EntityPER
]	$(	]	I-EntityPER
:	$.	:	O
Aber	KON	aber	O
auch	ADV	auch	O
menschenrechtliche	ADJA	menschenrechtlich	O
Kriterien	NN	Kriterium	O
,	$,	,	O
Herr	NN	Herr	B-EntityPER
Kollege	NN	Kollege	I-EntityPER
!	$.	!	O
)	$(	)	O

Wir	PPER	wir	O
sprechen	VVFIN	sprechen	O
darüber	PAV	darüber	O
,	$,	,	O
wie	KOUS	wie	O
sich	PRF	sich	O
die	ART	die	B-EntityWRK
verfassungsrechtlichen	ADJA	verfassungsrechtlich	I-EntityWRK
Vorschriften	NN	Vorschrift	I-EntityWRK
,	$,	,	I-EntityWRK
die	PRELS	die	I-EntityWRK
wir	PPER	wir	I-EntityWRK
haben	VAINF	haben	I-EntityWRK
-	$(	-	I-EntityWRK
Art	NN	Art	I-EntityWRK
.	$.	.	I-EntityWRK
12	CARD	12	I-EntityWRK
GG	NN	GG	I-EntityWRK
,	$,	,	I-EntityWRK
Gewerbebetrieb	NN	Gewerbebetrieb	I-EntityWRK
und	KON	und	I-EntityWRK
Unternehmerfreiheit	NN	Unternehmerfreiheit	I-EntityWRK
,	$,	,	I-EntityWRK
Art	NN	Art	I-EntityWRK
.	$.	.	I-EntityWRK
5	CARD	5	I-EntityWRK
GG	NN	GG	I-EntityWRK
,	$,	,	I-EntityWRK
Meinungsfreiheit	NN	Meinungsfreiheit	I-EntityWRK
-	$(	-	O
,	$,	,	O
gegenüberstehen	VVFIN	gegenüberstehen	O
.	$.	.	O

Allen	PIAT	alle	O
beteiligten	ADJA	beteiligt	O
-	$(	-	O
Gerichten	NN	Gericht	O
war	VAFIN	sein	O
in	APPR	in	O
ihrer	PPOSAT	ihr	O
Abwägung	NN	Abwägung	O
oder	KON	oder	O
Subsumtion	NN	Subsumtion	O
immer	ADV	immer	O
klar	ADJD	klar	O
,	$,	,	O
dass	KOUS	dass	O
es	PPER	es	O
ein	ART	eine	O
Zusammenspiel	NN	Zusammenspiel	O
zwischen	APPR	zwischen	O
Anzeigerecht	NN	Anzeigerecht	O
auf	APPR	auf	O
der	ART	die	O
einen	ADJA	einen	O
Seite	NN	Seite	O
und	KON	und	O
Rücksichtnahmepflicht	NN	Rücksichtnahmepflicht	O
auf	APPR	auf	O
der	ART	die	O
anderen	PIAT	andere	O
Seite	NN	Seite	O
gibt	VVFIN	geben	O
.	$.	.	O

Wir	PPER	wir	O
bewegen	VVFIN	bewegen	O
uns	PPER	wir	O
also	ADV	also	O
,	$,	,	O
wie	KOUS	wie	O
ich	PPER	ich	O
eben	ADV	eben	O
aufgezeigt	VVPP	aufzeigen	O
habe	VAFIN	haben	O
,	$,	,	O
im	APPRART	in	O
Rahmen	NN	Rahmen	O
einer	ART	eine	O
Grundrechtskonkordanz	NN	Grundrechtskonkordanz	O
.	$.	.	O

Es	PPER	es	O
stellt	VVFIN	stellen	O
sich	PRF	sich	O
die	ART	die	O
Frage	NN	Frage	O
:	$.	:	O
Rechtfertigt	VVFIN	rechtfertigen	O
dieser	PDAT	dies	O
Einzelfall	NN	Einzelfall	O
tatsächlich	ADJD	tatsächlich	O
gesetzgeberisches	ADJA	gesetzgeberisch	O
Vorgehen	NN	Vorgehen	O
?	$.	?	O

Wir	PPER	wir	O
sagen	VVFIN	sagen	O
deutlich	ADJD	deutlich	O
:	$.	:	O
Nein	PTKANT	nein	O
,	$,	,	O
das	PDS	die	O
glauben	VVFIN	glauben	O
wir	PPER	wir	O
nicht	PTKNEG	nicht	O
,	$,	,	O
(	$(	(	O
Beifall	NN	Beifall	O
bei	APPR	bei	O
Abgeordneten	NN	Abgeordnete	B-EntityPER
der	ART	die	I-EntityPER
CDU	NE	CDU	I-EntityPER
/	$(	/	I-EntityPER
CSU	NE	CSU	I-EntityPER
)	$(	)	O
weil	KOUS	weil	O
wir	PPER	wir	O
ausreichende	ADJA	ausreichend	O
Normen	NN	Norm	O
in	APPR	in	O
unserem	PPOSAT	unser	B-EntityWRK
Arbeitsrecht	NN	Arbeitsrecht	I-EntityWRK
haben	VAINF	haben	O
.	$.	.	O

Ich	PPER	ich	O
verweise	VVFIN	verweisen	O
zum	APPRART	zu	O
einen	PIS	eine	O
auf	APPR	auf	O
§	NN	§	B-EntityWRK
612	CARD	612	I-EntityWRK
a	FM	a	I-EntityWRK
BGB	NE	BGB	I-EntityWRK
-	$(	-	O
Sie	PPER	Sie	O
wollen	VMFIN	wollen	O
einen	ART	eine	O
§	NN	§	O
612	CARD	612	O
b	ADJD	b	O
anfügen	VVINF	anfügen	O
,	$,	,	O
in	APPR	in	O
dem	PRELS	die	O
Sie	PPER	Sie	O
die	ART	die	O
Kontrollmaßstäbe	NN	Kontrollmaßstäbe	O
,	$,	,	O
die	PRELS	die	O
die	ART	die	B-EntityORG
Gerichte	NN	Gericht	I-EntityORG
bei	APPR	bei	O
uns	PRF	wir	O
angewendet	VVPP	anwenden	O
haben	VAFIN	haben	O
,	$,	,	O
in	APPR	in	O
einen	ART	eine	O
normativen	ADJA	normativ	O
Text	NN	Text	O
fassen	VVINF	fassen	O
,	$,	,	O
zumindest	ADV	zumindest	O
zum	APPRART	zu	O
Teil	NN	Teil	O
-	$(	-	O
,	$,	,	O
(	$(	(	O
Jerzy	NE	Jerzy	B-EntityPER
Montag	NN	Montag	I-EntityPER
[	$(	[	I-EntityPER
BÜNDNIS	NN	Bündnis	I-EntityPER
90	CARD	90	I-EntityPER
/	$(	/	I-EntityPER
DIE	NN	DIE	I-EntityPER
GRÜNEN	NN	Grüne	I-EntityPER
]	$(	]	I-EntityPER
:	$.	:	O
Das	PDS	die	O
ist	VAFIN	sein	O
die	ART	die	O
Arbeit	NN	Arbeit	O
des	ART	die	O
Gesetzgebers	NN	Gesetzgeber	O
!	$.	!	O

So	ADV	so	O
macht	VVFIN	machen	O
man	PIS	man	O
das	PDS	die	O
!	$.	!	O
)	$(	)	O

und	KON	und	O
wir	PPER	wir	O
haben	VAFIN	haben	O
zum	APPRART	zu	O
anderen	PIS	andere	O
§	NN	§	B-EntityWRK
17	CARD	17	I-EntityWRK
Abs	VVFIN	Abs	I-EntityWRK
.	$.	.	I-EntityWRK
2	CARD	2	I-EntityWRK
Arbeitsschutzgesetz	NN	Arbeitsschutzgesetz	I-EntityWRK
.	$.	.	O

Auch	ADV	auch	O
hier	ADV	hier	O
sehen	VVFIN	sehen	O
wir	PPER	wir	O
,	$,	,	O
dass	KOUS	dass	O
es	PPER	es	O
bereits	ADV	bereits	O
die	ART	die	O
Möglichkeit	NN	Möglichkeit	O
der	ART	die	O
außerbetrieblichen	ADJA	außerbetrieblichen	O
Anzeige	NN	Anzeige	O
und	KON	und	O
Beschwerde	NN	Beschwerde	O
gibt	VVFIN	geben	O
.	$.	.	O

Nichtsdestotrotz	ADV	nichtsdestotrotz	O
haben	VAFIN	haben	O
wir	PPER	wir	O
zunächst	ADV	zunächst	O
den	ART	die	O
Vorrang	NN	Vorrang	O
des	ART	die	O
innerbetrieblichen	ADJA	innerbetrieblich	O
Abhilfeversuchs	NN	Abhilfeversuchs	O
.	$.	.	O

Es	PPER	es	O
bedarf	VVFIN	bedürfen	O
auch	ADV	auch	O
keiner	PIAT	keine	O
gesetzlichen	ADJA	gesetzlich	O
Neuregelung	NN	Neuregelung	O
,	$,	,	O
weil	KOUS	weil	O
nur	ADV	nur	O
entscheidend	ADJD	entscheidend	O
ist	VAFIN	sein	O
,	$,	,	O
dass	KOUS	dass	O
die	ART	die	O
Arbeitnehmerin	NN	Arbeitnehmerin	O
,	$,	,	O
der	ART	die	O
Arbeitnehmer	NN	Arbeitnehmer	O
zum	APPRART	zu	O
Zeitpunkt	NN	Zeitpunkt	O
der	ART	die	O
Anzeige	NN	Anzeige	O
von	APPR	von	O
der	ART	die	O
Richtigkeit	NN	Richtigkeit	O
der	ART	die	O
eigenen	ADJA	eigen	O
Tatsachenbehauptung	NN	Tatsachenbehauptung	O
ausgehen	VVINF	ausgehen	O
durfte	VMFIN	dürfen	O
.	$.	.	O

Ähnliche	ADJA	ähnlich	O
Regeln	NN	Regel	O
müssen	VMFIN	müssen	O
-	$(	-	O
Sie	PPER	Sie	O
sprechen	VVFIN	sprechen	O
die	ART	die	O
Fälle	NN	Fall	O
an	PTKVZ	an	O
,	$,	,	O
über	APPR	über	O
die	PRELS	die	O
verstärkt	ADJD	verstärkt	O
in	APPR	in	O
den	ART	die	O
Medien	NN	Medium	O
berichtet	VVPP	berichten	O
wurde	VAFIN	werden	O
-	$(	-	O
auch	ADV	auch	O
für	APPR	für	O
die	ART	die	O
Fälle	NN	Fall	O
gelten	VVINF	gelten	O
,	$,	,	O
die	PRELS	die	O
in	APPR	in	O
den	ART	die	O
Medien	NN	Medium	O
besonders	ADV	besonders	O
groß	ADJD	groß	O
aufgezogen	VVPP	aufziehen	O
werden	VAINF	werden	O
.	$.	.	O

Hier	ADV	hier	O
gilt	VVFIN	gelten	O
ein	ART	eine	O
strengerer	ADJA	streng	O
Maßstab	NN	Maßstab	O
;	$.	;	O
denn	KON	denn	O
ein	ART	eine	O
mediales	ADJA	mediales	O
,	$,	,	O
öffentliches	ADJA	öffentlich	O
Interesse	NN	Interesse	O
des	ART	die	O
Arbeitnehmers	NN	Arbeitnehmer	O
wird	VAFIN	werden	O
wohl	ADV	wohl	O
schwer	ADJD	schwer	O
anzunehmen	VVIZU	annehmen	O
sein	VAINF	sein	O
.	$.	.	O

Anstatt	APPR	anstatt	O
neue	ADJA	neu	O
gesetzliche	ADJA	gesetzlich	O
Regelungen	NN	Regelung	O
zu	PTKZU	zu	O
suchen	VVINF	suchen	O
,	$,	,	O
halten	VVFIN	halten	O
wir	PPER	wir	O
interne	ADJA	intern	O
Hinweisgebersysteme	NN	Hinweisgebersysteme	O
,	$,	,	O
die	PRELS	die	O
in	APPR	in	O
den	ART	die	O
Betrieben	NN	Betrieb	O
selber	ADV	selber	O
geschaffen	VVPP	schaffen	O
werden	VAINF	werden	O
sollen	VMFIN	sollen	O
,	$,	,	O
für	APPR	für	O
sinnvoller	ADJD	sinnvoll	O
;	$.	;	O
denn	KON	denn	O
eines	PIS	eine	O
hat	VAFIN	haben	O
der	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Gerichtshof	NN	Gerichtshof	I-EntityORG
für	APPR	für	I-EntityORG
Menschenrechte	NN	Menschenrecht	I-EntityORG
klar	ADJD	klar	O
festgestellt	VVPP	feststellen	O
:	$.	:	O
Die	ART	die	O
interne	ADJA	intern	O
Klärung	NN	Klärung	O
hat	VAFIN	haben	O
grundsätzlich	ADJD	grundsätzlich	O
Vorrang	NN	Vorrang	O
vor	APPR	vor	O
der	ART	die	O
externen	ADJA	extern	O
.	$.	.	O

Dies	PDS	dies	O
dient	VVFIN	dienen	O
nicht	PTKNEG	nicht	O
nur	ADV	nur	O
der	ART	die	O
zeitnahen	ADJA	zeitnah	O
Aufdeckung	NN	Aufdeckung	O
,	$,	,	O
(	$(	(	O
Ingrid	NE	Ingrid	B-EntityPER
Hönlinger	NE	Hönlinger	I-EntityPER
[	$(	[	I-EntityPER
BÜNDNIS	NN	Bündnis	I-EntityPER
90	CARD	90	I-EntityPER
/	$(	/	I-EntityPER
DIE	NN	DIE	I-EntityPER
GRÜNEN	NN	Grüne	I-EntityPER
]	$(	]	I-EntityPER
:	$.	:	O
Wie	KOUS	wie	O
sieht	VVFIN	sehen	O
so	ADV	so	O
ein	ART	eine	O
System	NN	System	O
denn	ADV	denn	O
aus	PTKVZ	aus	O
?	$.	?	O
)	$(	)	O

sondern	KON	sondern	O
es	PPER	es	O
dient	VVFIN	dienen	O
auch	ADV	auch	O
dazu	PAV	dazu	O
,	$,	,	O
Rufschädigungen	NN	Rufschädigungen	O
und	KON	und	O
Strafanzeigen	NN	Strafanzeige	O
